,Unnamed: 0,LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate
1679,1679,1680,Jul,7,09:09:55,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 14028 seconds.  Ignoring.",E189,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
1680,1680,1681,Jul,7,09:10:35,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>
1681,1681,1682,Jul,7,09:23:13,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 474773 seconds.  Ignoring.",E189,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
1682,1682,1683,Jul,7,09:37:11,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 473935 seconds.  Ignoring.",E189,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
1683,1683,1684,Jul,7,09:50:48,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 11575 seconds.  Ignoring.",E189,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
1684,1684,1685,Jul,7,09:51:24,calvisitor-10-105-162-178,kernel,0,,ARPT: 764299.017125: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:9cb8:f7f2:7c03:f956,E142,ARPT: <*>: <*>: MDNS: IPV6 Addr: <*>
1685,1685,1686,Jul,7,10:04:25,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 472301 seconds.  Ignoring.",E189,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
1686,1686,1687,Jul,7,10:04:25,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.Safari.SafeBrowsing.Update: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 845 seconds.  Ignoring.",E189,<*>: <*>
1687,1687,1688,Jul,7,10:05:03,calvisitor-10-105-162-178,kernel,0,,ARPT: 764361.057441: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:9cb8:f7f2:7c03:f956,E142,ARPT: <*>: <*>: MDNS: IPV6 Addr: <*>
1688,1688,1689,Jul,7,10:17:44,calvisitor-10-105-162-178,com.apple.cts,43,,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 9959 seconds.  Ignoring.",E189,"com.apple.CacheDelete.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
1689,1689,1690,Jul,7,10:17:44,calvisitor-10-105-162-178,kernel,0,,AirPort: Link Up on awdl0,E111,AirPort: Link Up on <*>
1690,1690,1691,Jul,7,10:18:03,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 10028 seconds.  Ignoring.",E189,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
1691,1691,1692,Jul,7,10:18:45,calvisitor-10-105-162-178,kernel,0,,"ARPT: 764427.640542: wl0: setup_keepalive: Seq: 204730741, Ack: 2772623181, Win size: 4096",E148,"ARPT: <*>: <*>: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>"
1692,1692,1693,Jul,7,10:31:22,calvisitor-10-105-162-178,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,E122,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds
1693,1693,1694,Jul,7,10:31:22,calvisitor-10-105-162-178,kernel,0,,"RTC: Maintenance 2017/7/7 17:31:21, sleep 2017/7/7 17:18:49",E295,"RTC: Maintenance <*>, sleep <*>"
1694,1694,1695,Jul,7,10:31:32,calvisitor-10-105-162-178,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 9219 seconds.  Ignoring.",E189,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
1695,1695,1696,Jul,7,10:37:43,calvisitor-10-105-162-178,kernel,0,,RTC: PowerByCalendarDate setting ignored,E296,RTC: PowerByCalendarDate setting ignored
1696,1696,1697,Jul,7,10:37:43,calvisitor-10-105-162-178,QQ,10018,,############################## _getSysMsgList,E1,############################## _getSysMsgList
1697,1697,1698,Jul,7,10:37:43,calvisitor-10-105-162-178,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,E252,<*>(<*>)::listenerCallback - Thunderbolt HPD packet for route = <*> port = <*> unplug = <*>
1698,1698,1699,Jul,7,10:37:43,calvisitor-10-105-162-178,kernel,0,,en0: channel changed to 1,E208,<*>: channel changed to <*>
1699,1699,1700,Jul,7,10:38:06,calvisitor-10-105-162-178,Mail,11203,,Unrecognized XSSimpleTypeDefinition: OneOff,E329,Unrecognized XSSimpleTypeDefinition: OneOff
1700,1700,1701,Jul,7,10:38:10,calvisitor-10-105-162-178,QQ,10018,,DB Path: /Users/xpc/Library/Containers/com.tencent.qq/Data/Documents/contents/916639562/QQ.db,E198,DB Path: <*>
1701,1701,1702,Jul,7,10:38:23,calvisitor-10-105-162-178,UserEventAgent,258,,Could not get event name for stream/token: com.apple.xpc.activity/4505: 132: Request for stale data,E195,Could not get event name for stream/token: <*>/<*>: <*>: <*>
1702,1702,1703,Jul,7,10:54:41,calvisitor-10-105-162-178,ksfetch,37925,,2017-07-07 10:54:41.296 ksfetch[37925/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1926 bytes from stdin.,E92,<*> <*>[<*>/<*>] [lvl=<*>] <*> <*>
1703,1703,1704,Jul,7,10:54:41,calvisitor-10-105-162-178,GoogleSoftwareUpdateAgent,37924,,2017-07-07 10:54:41.875 GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:0x100365950 productID=com.google.Chrome version=59.0.3071.115 xc=<KSPathExistenceChecker:0x10036e950 path=/Applications/Google Chrome.app> serverType=Omaha url=https://tools.google.com/service/update2 creationDate=2017-02-18 15:41:18 tagPath=/Applications/Google Chrome.app/Contents/Info.plist tagKey=KSChannelID brandPath=/Users/xpc/Library/Google/Google Chrome Brand.plist brandKey=KSBrandID versionPath=/Applications/Google Chrome.app/Contents/Info.plist versionKey=KSVersion cohort=1:1y5: cohortName=Stable ticketVersion=1 > )} Using server: <KSOmahaServer:0x100243f20 engine=<KSUpdateEngine:0x1007161b0> >,E88,YYYY-MM-DD HH:MM:SS.mmm <*>[<*>/<*>] [lvl=<*>] -[<*> <*>] <*>
1704,1704,1705,Jul,7,10:57:19,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Inactive',E259,Location icon should now be in state '<*>'
1705,1705,1706,Jul,7,11:01:11,calvisitor-10-105-162-178,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,E305,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.
1706,1706,1707,Jul,7,11:22:27,calvisitor-10-105-162-178,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 294, items, fQueryRetries, 0, fLastRetryTimestamp, 521144227.4",E271,"NETWORK: requery, <*>, <*>, <*>, <*>, <*>, items, fQueryRetries, <*>, fLastRetryTimestamp, <*>"
1707,1707,1708,Jul,7,11:28:11,calvisitor-10-105-162-178,com.apple.ncplugin.weather,37956,,Error in CoreDragRemoveTrackingHandler: -1856,E213,Error in CoreDragRemoveTrackingHandler: <*>
1708,1708,1709,Jul,7,11:28:44,calvisitor-10-105-162-178,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.37963,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.History.xpc/Contents/MacOS/com.apple.Safari.History error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",E283,"Path not allowed in target domain: type = pid, path = <*> error = <*>: The specified service did not ship in the requestor's bundle, origin = <*>"
1709,1709,1710,Jul,7,11:48:06,calvisitor-10-105-162-178,com.apple.WebKit.WebContent,32778,,[11:48:06.869] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,E17,<*> <*> at <*> line <*>
1710,1710,1711,Jul,7,11:57:06,calvisitor-10-105-162-178,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.37999,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.ImageDecoder.xpc/Contents/MacOS/com.apple.Safari.ImageDecoder error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",E283,"Path not allowed in target domain: type = <*>, path = <*> error = <*>: <*>, origin = <*>"
1711,1711,1712,Jul,7,11:57:23,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Active',E258,Location icon should now be in state '<*>'
1712,1712,1713,Jul,7,12:12:06,calvisitor-10-105-162-178,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.user.501,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",E306,"Service ""<*>"" tried to hijack endpoint ""<*>"" from owner: <*>"
1713,1713,1714,Jul,7,12:12:27,calvisitor-10-105-162-178,locationd,82,,Location icon should now be in state 'Active',E258,Location icon should now be in state '<*>'
1714,1714,1715,Jul,7,12:14:35,calvisitor-10-105-162-178,kernel,0,,"ARPT: 770226.223664: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,",E138,"'ARPT: <*>: IOPMPowerSource Information: onWake, SleepType: <*>, 'ExternalConnected': <*>, 'TimeRemaining': <*>,'"
1715,1715,1716,Jul,7,12:14:38,calvisitor-10-105-162-178,com.apple.SecurityServer,80,,Session 101800 destroyed,E309,Session <*> destroyed
1716,1716,1717,Jul,7,12:15:44,calvisitor-10-105-162-178,quicklookd,38023,,Error returned from iconservicesagent: (null),E214,Error returned from iconservicesagent: <*>
1717,1717,1718,Jul,7,12:15:44,calvisitor-10-105-162-178,quicklookd,38023,,Error returned from iconservicesagent: (null),E214,Error returned from iconservicesagent: <*>
1718,1718,1719,Jul,7,12:15:59,calvisitor-10-105-162-178,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,E305,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.
1719,1719,1720,Jul,7,12:16:28,calvisitor-10-105-162-178,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f995070be80>.,E40,-[<*> <*>] <*>
1720,1720,1721,Jul,7,12:16:28,calvisitor-10-105-162-178,quicklookd,38023,,Error returned from iconservicesagent: (null),E214,Error returned from iconservicesagent: <*>
1721,1721,1722,Jul,7,12:16:28,calvisitor-10-105-162-178,iconservicesagent,328,,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0x7f995060a270>.,E40,-[<*> <*>] <*>
1722,1722,1723,Jul,7,12:17:49,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>
1723,1723,1724,Jul,7,12:20:19,calvisitor-10-105-162-178,kernel,0,,TBT W (2): 0x0040 [x],E314,
1724,1724,1725,Jul,7,12:20:25,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated
1725,1725,1726,Jul,7,12:20:41,calvisitor-10-105-162-178,AddressBookSourceSync,38055,,-[SOAPParser:0x7f84bad89660 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),E47,-<*> <*> Type not found in <*> for <*> (<*>)
1726,1726,1727,Jul,7,12:21:15,calvisitor-10-105-162-178,imagent,355,,<IMMacNotificationCenterManager: 0x7fdcc9d16380>:    NC Disabled: NO,E102,<*>: <*>: NC Disabled: <*>
1727,1727,1728,Jul,7,12:23:11,calvisitor-10-105-162-178,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c911453a6dbcdb has no prefix,E75,in6_unlink_ifa: IPv6 address <*> has no prefix
1728,1728,1729,Jul,7,12:23:12,authorMacBook-Pro,kernel,0,,ARPT: 770518.944345: framerdy 0x0 bmccmd 3 framecnt 1024,E133,ARPT: <*>: framerdy <*> bmccmd <*> framecnt <*>
1729,1729,1730,Jul,7,12:24:25,authorMacBook-Pro,corecaptured,38064,,Received Capture Event,E294,Received Capture Event
1730,1730,1731,Jul,7,12:24:29,authorMacBook-Pro,corecaptured,38064,,"CCFile::copyFile fileName is [2017-07-07_12,24,25.108710]-io80211Family-007.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-07_12,24,25.108710]-io80211Family-007.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_12,24,29.298901]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_12,24,25.108710]-io80211Family-007.pcapng",E174,"CCFile::copyFile fileName is [<*>]-io80211Family-<*>.pcapng, source path:<*>, dest path:<*>"
1731,1731,1732,Jul,7,12:24:31,authorMacBook-Pro,kernel,0,,ARPT: 770597.394609: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,E129,ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>
1732,1732,1733,Jul,7,12:24:31,authorMacBook-Pro,corecaptured,38064,,CCFile::captureLog,E167,CCFile::captureLog
1733,1733,1734,Jul,7,12:24:31,authorMacBook-Pro,corecaptured,38064,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_12,24,31.376032]-AirPortBrcm4360_Logs-011.txt, Current File [2017-07-07_12,24,31.376032]-AirPortBrcm4360_Logs-011.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>]-<*>, Current File [<*>]-<*>"
1734,1734,1735,Jul,7,12:24:31,authorMacBook-Pro,corecaptured,38064,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun
1735,1735,1736,Jul,7,12:24:31,authorMacBook-Pro,corecaptured,38064,,CCFile::captureLog,E167,CCFile::captureLog
1736,1736,1737,Jul,7,12:30:08,authorMacBook-Pro,kernel,0,,ARPT: 770602.528852: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],E125,ARPT: <*>: AirPort_Brcm43xx::platformWoWEnable: WWEN[<*>]
1737,1737,1738,Jul,7,12:30:08,authorMacBook-Pro,kernel,0,,TBT W (2): 0x0040 [x],E314,
1738,1738,1739,Jul,7,12:30:09,authorMacBook-Pro,kernel,0,,ARPT: 770605.092581: ARPT: Wake Reason: Wake on Scan offload,E131,ARPT: <*>: ARPT: Wake Reason: <*>
1739,1739,1740,Jul,7,12:30:14,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated
1740,1740,1741,Jul,7,12:30:26,calvisitor-10-105-162-178,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from AUTO to SUSPENDED,E59,<*>::<*> <*>
1741,1741,1742,Jul,7,12:30:29,calvisitor-10-105-162-178,kernel,0,,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,E58,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL
1742,1742,1743,Jul,7,13:38:22,authorMacBook-Pro,corecaptured,38124,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,E175,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>
1743,1743,1744,Jul,7,13:38:22,authorMacBook-Pro,corecaptured,38124,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,38,22.072050] - AssocFail:sts:2_rsn:0.xml",E204,doSaveChannels@<*>: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[<*>] - AssocFail:sts:<*>.xml
1744,1744,1745,Jul,7,13:38:23,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,38,23.338868]-AirPortBrcm4360_Logs-013.txt, Current File [2017-07-07_13,38,23.338868]-AirPortBrcm4360_Logs-013.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>]-<*>, Current File [<*>]-<*>"
1745,1745,1746,Jul,7,13:38:23,authorMacBook-Pro,corecaptured,38124,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,E175,CCIOReporterFormatter::addRegistryChildToChannelDictionary <*> <*>
1746,1746,1747,Jul,7,13:38:24,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLog Received Capture notice id: 1499459904.126805, reason = AuthFail:sts:5_rsn:0",E171,"CCFile::captureLog Received Capture notice id: <*>, reason = <*>"
1747,1747,1748,Jul,7,13:38:24,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,38,24.371339]-CCIOReporter-019.xml, Current File [2017-07-07_13,38,24.371339]-CCIOReporter-019.xml",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>]-<*>, Current File [<*>]-<*>"
1748,1748,1749,Jul,7,13:38:29,authorMacBook-Pro,networkd,195,,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! NeteaseMusic.17988 tc12042 103.251.128.144:80,E43,-[<*> <*>] <*> - Perform <*>! <*> <*> <*>
1749,1749,1750,Jul,7,13:38:50,calvisitor-10-105-160-205,sandboxd,129,[38132],com.apple.Addres(38132) deny network-outbound /private/var/run/mDNSResponder,E52,com.apple.Addres(<*>) deny <*> <*>
1750,1750,1751,Jul,7,13:40:30,calvisitor-10-105-160-205,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,E157,Bluetooth -- LE is supported - Disable LE meta event
1751,1751,1752,Jul,7,13:40:31,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,E42,-[<*> <*>] <*>
1752,1752,1753,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,E167,CCFile::captureLog
1753,1753,1754,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,Received Capture Event,E294,Received Capture Event
1754,1754,1755,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,E167,CCFile::captureLog
1755,1755,1756,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,40,35.857095]-AirPortBrcm4360_Logs-022.txt, Current File [2017-07-07_13,40,35.857095]-AirPortBrcm4360_Logs-022.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>]-<*>, Current File [<*>]-<*>"
1756,1756,1757,Jul,7,13:40:35,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,40,35.961495]-io80211Family-023.pcapng, Current File [2017-07-07_13,40,35.961495]-io80211Family-023.pcapng",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>]-<*>-<*>.pcapng, Current File [<*>]-<*>-<*>.pcapng"
1757,1757,1758,Jul,7,13:40:36,authorMacBook-Pro,kernel,0,,ARPT: 770712.519828: framerdy 0x0 bmccmd 3 framecnt 1024,E133,ARPT: <*>: framerdy <*> bmccmd <*> framecnt <*>
1758,1758,1759,Jul,7,13:40:36,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLog Received Capture notice id: 1499460036.519390, reason = AuthFail:sts:5_rsn:0",E171,"CCFile::captureLog Received Capture notice id: <*>, reason = <*>"
1759,1759,1760,Jul,7,13:40:37,authorMacBook-Pro,corecaptured,38124,,"CCFile::copyFile fileName is [2017-07-07_13,40,37.052249]-io80211Family-031.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-07_13,40,37.052249]-io80211Family-031.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_13,40,37.192896]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-07_13,40,37.052249]-io80211Family-031.pcapng",E174,"CCFile::copyFile fileName is <*>, source path:<*>, dest path:<*>"
1760,1760,1761,Jul,7,13:40:37,authorMacBook-Pro,corecaptured,38124,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions
1761,1761,1762,Jul,7,13:40:37,authorMacBook-Pro,corecaptured,38124,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,40,35.959475] - AuthFail:sts:5_rsn:0.xml",E204,doSaveChannels@<*>: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[<*>] - AuthFail:sts:<*>.xml
1762,1762,1763,Jul,7,13:40:39,calvisitor-10-105-160-205,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,E276,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>
1763,1763,1764,Jul,7,13:40:52,calvisitor-10-105-160-205,QQ,10018,,############################## _getSysMsgList,E1,############################## _getSysMsgList
1764,1764,1765,Jul,7,13:42:10,calvisitor-10-105-160-205,kernel,0,,TBT W (2): 0x0040 [x],E314,
1765,1765,1766,Jul,7,13:42:10,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,E276,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>
1766,1766,1767,Jul,7,13:42:15,authorMacBook-Pro,kernel,0,,ARPT: 770772.533370: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,E129,ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>
1767,1767,1768,Jul,7,13:42:17,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,E41,-<*> using process name <*> as bundle ID (<*>
1768,1768,1769,Jul,7,13:42:17,authorMacBook-Pro,UserEventAgent,43,,Captive: CNPluginHandler en0: Authenticated,E163,Captive: CNPluginHandler <*>: Authenticated
1769,1769,1770,Jul,7,13:42:17,authorMacBook-Pro,configd,53,,network changed: v4(en0+:10.105.160.205) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,E267,network changed: v4(<*>+:<*>) v6(<*>) <*>! <*> <*>
1770,1770,1771,Jul,7,13:42:30,authorMacBook-Pro,kernel,0,,ARPT: 770786.961436: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,E129,ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>
1771,1771,1772,Jul,7,13:42:34,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,E167,CCFile::captureLog
1772,1772,1773,Jul,7,13:42:34,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,42,34.831310]-AirPortBrcm4360_Logs-041.txt, Current File [2017-07-07_13,42,34.831310]-AirPortBrcm4360_Logs-041.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>]-<*>, Current File [<*>]-<*>"
1773,1773,1774,Jul,7,13:42:41,authorMacBook-Pro,kernel,0,,ARPT: 770798.478026: framerdy 0x0 bmccmd 3 framecnt 1024,E133,ARPT: <*>: framerdy <*> bmccmd <*> framecnt <*>
1774,1774,1775,Jul,7,13:42:46,authorMacBook-Pro,kernel,0,,ARPT: 770802.879782: wlc_dump_aggfifo:,E151,ARPT: <*>: wlc_dump_aggfifo:
1775,1775,1776,Jul,7,13:42:46,authorMacBook-Pro,corecaptured,38124,,Received Capture Event,E294,Received Capture Event
1776,1776,1777,Jul,7,13:42:48,authorMacBook-Pro,corecaptured,38124,,CCFile::captureLog,E167,CCFile::captureLog
1777,1777,1778,Jul,7,13:48:27,authorMacBook-Pro,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 0 milliseconds,E122,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds
1778,1778,1779,Jul,7,13:48:27,authorMacBook-Pro,kernel,0,,ARPT: 770812.035971: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,E127,ARPT: <*>: <*>::powerChange: <*> - <*> / <*> / <*>
1779,1779,1780,Jul,7,13:48:29,authorMacBook-Pro,cdpd,11807,,Saw change in network reachability (isReachable=2),E301,Saw change in network reachability (isReachable=<*>)
1780,1780,1781,Jul,7,13:48:52,calvisitor-10-105-160-205,com.apple.AddressBook.InternetAccountsBridge,38158,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 1,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>
1781,1781,1782,Jul,7,13:58:13,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,E50,<*>-[<*> <*>]<*> <*>
1782,1782,1783,Jul,7,13:58:22,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,E42,-<*> using process name <*> as bundle ID (<*>)
1783,1783,1784,Jul,7,14:03:25,calvisitor-10-105-160-205,kernel,0,,AppleThunderboltNHIType2::prePCIWake - power up complete - took 1 us,E57,AppleThunderboltNHIType2::prePCIWake - power up complete - took <*> us
1784,1784,1785,Jul,7,14:03:30,calvisitor-10-105-160-205,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated
1785,1785,1786,Jul,7,14:03:45,calvisitor-10-105-160-205,sandboxd,129,[38179],com.apple.Addres(38179) deny network-outbound /private/var/run/mDNSResponder,E52,com.apple.Addres(<*>) deny <*> <*> <*>
