,Unnamed: 0,LineId,Time,Component,Pid,Content,EventId,EventTemplate
1690,1690,1691,20171223-23:54:34:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33118758,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1691,1691,1692,20171223-23:54:34:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1692,1692,1693,20171223-23:54:34:452,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1693,1693,1694,20171223-23:54:35:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1694,1694,1695,20171223-23:54:35:147,Step_LSC,30002312,onExtend:1514044475000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1695,1695,1696,20171223-23:54:35:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33118758,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1696,1696,1697,20171223-23:54:35:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33119761,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1697,1697,1698,20171223-23:54:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1698,1698,1699,20171223-23:54:35:465,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1699,1699,1700,20171223-23:54:45:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1700,1700,1701,20171223-23:54:45:151,Step_LSC,30002312,onExtend:1514044485000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1701,1701,1702,20171223-23:54:45:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33119761,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1702,1702,1703,20171223-23:54:45:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33129767,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1703,1703,1704,20171223-23:54:45:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1704,1704,1705,20171223-23:54:45:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1705,1705,1706,20171223-23:54:47:146,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1706,1706,1707,20171223-23:54:47:155,Step_LSC,30002312,onExtend:1514044487000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1707,1707,1708,20171223-23:54:47:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33129767,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1708,1708,1709,20171223-23:54:47:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1709,1709,1710,20171223-23:54:47:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1710,1710,1711,20171223-23:54:47:469,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1711,1711,1712,20171223-23:54:54:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1712,1712,1713,20171223-23:54:54:163,Step_LSC,30002312,onExtend:1514044494000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1713,1713,1714,20171223-23:54:54:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33131773,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1714,1714,1715,20171223-23:54:54:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33138759,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1715,1715,1716,20171223-23:54:54:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1716,1716,1717,20171223-23:54:54:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1717,1717,1718,20171223-23:54:56:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1718,1718,1719,20171223-23:54:56:157,Step_LSC,30002312,onExtend:1514044496000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1719,1719,1720,20171223-23:54:56:451,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33138759,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1720,1720,1721,20171223-23:54:56:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33140770,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1721,1721,1722,20171223-23:54:56:468,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1722,1722,1723,20171223-23:54:56:476,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1723,1723,1724,20171223-23:55:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1724,1724,1725,20171223-23:55:24:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1725,1725,1726,20171223-23:55:24:150,Step_LSC,30002312,onExtend:1514044524000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1726,1726,1727,20171223-23:55:24:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33140770,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1727,1727,1728,20171223-23:55:24:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33168762,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1728,1728,1729,20171223-23:55:24:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1729,1729,1730,20171223-23:55:24:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1730,1730,1731,20171223-23:55:25:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1731,1731,1732,20171223-23:55:25:147,Step_LSC,30002312,onExtend:1514044525000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1732,1732,1733,20171223-23:55:25:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33168762,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1733,1733,1734,20171223-23:55:25:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33169760,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1734,1734,1735,20171223-23:55:25:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1735,1735,1736,20171223-23:55:25:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1736,1736,1737,20171223-23:56:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1737,1737,1738,20171223-23:56:12:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1738,1738,1739,20171223-23:56:12:161,Step_LSC,30002312,onExtend:1514044572000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1739,1739,1740,20171223-23:56:12:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33169760,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1740,1740,1741,20171223-23:56:12:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33216767,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1741,1741,1742,20171223-23:56:12:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1742,1742,1743,20171223-23:56:12:474,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1743,1743,1744,20171223-23:56:13:144,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1744,1744,1745,20171223-23:56:13:150,Step_LSC,30002312,onExtend:1514044573000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1745,1745,1746,20171223-23:56:13:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33216767,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1746,1746,1747,20171223-23:56:13:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33217764,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1747,1747,1748,20171223-23:56:13:454,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1748,1748,1749,20171223-23:56:13:457,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1749,1749,1750,20171223-23:56:28:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1750,1750,1751,20171223-23:56:28:145,Step_LSC,30002312,onExtend:1514044588000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1751,1751,1752,20171223-23:56:28:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33217764,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1752,1752,1753,20171223-23:56:28:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33232763,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1753,1753,1754,20171223-23:56:28:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1754,1754,1755,20171223-23:56:28:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1755,1755,1756,20171223-23:56:35:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1756,1756,1757,20171223-23:56:35:152,Step_LSC,30002312,onExtend:1514044595000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1757,1757,1758,20171223-23:56:35:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33232763,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1758,1758,1759,20171223-23:56:35:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33239758,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1759,1759,1760,20171223-23:56:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1760,1760,1761,20171223-23:56:35:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1761,1761,1762,20171223-23:57:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1762,1762,1763,20171223-23:57:34:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1763,1763,1764,20171223-23:57:34:156,Step_LSC,30002312,onExtend:1514044654000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1764,1764,1765,20171223-23:57:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33239758,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1765,1765,1766,20171223-23:57:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33298759,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1766,1766,1767,20171223-23:57:34:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1767,1767,1768,20171223-23:57:34:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1768,1768,1769,20171223-23:57:42:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1769,1769,1770,20171223-23:57:42:147,Step_LSC,30002312,onExtend:1514044662000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1770,1770,1771,20171223-23:57:42:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33298759,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1771,1771,1772,20171223-23:57:42:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33306763,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1772,1772,1773,20171223-23:57:42:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories=<*>
1773,1773,1774,20171223-23:57:42:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>
1774,1774,1775,20171223-23:58:0:117,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1775,1775,1776,20171223-23:59:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1776,1776,1777,20171224-0:0:0:215,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1777,1777,1778,20171224-0:0:0:216,Step_StandStepDataManager,30002312,theDayChanged 1514044800216,E68,theDayChanged <*>
1778,1778,1779,20171224-0:0:0:218,Step_StandStepDataManager,30002312,initEnviroument,E26,initEnviroument
1779,1779,1780,20171224-0:0:0:218,Step_SPUtils,30002312,getStepCounterStatus,E18,getStepCounterStatus
1780,1780,1781,20171224-0:0:0:218,Step_SPUtils,30002312, getStepCounterStatus= true,E19,getStepCounterStatus= <*>
1781,1781,1782,20171224-0:0:0:218,Step_StandStepCounter,30002312,reStartStepCounter,E48,reStartStepCounter
1782,1782,1783,20171224-0:0:0:223,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1783,1783,1784,20171224-0:0:0:226,Step_StandStepCounter,30002312,registersensorsuccess: true,E45,registersensorsuccess: <*>
1784,1784,1785,20171224-0:0:0:227,Step_DataCache,30002312,clear(),E9,<*>()
1785,1785,1786,20171224-0:0:0:228,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514018661124##0##3428,E20,getTodayBasicStandardSteps= <*><*><*>
1786,1786,1787,20171224-0:0:0:229,Step_StandStepDataManager,30002312,tryToRecordAsBasicStepData bWrite true,E70,tryToRecordAsBasicStepData <*> <*>
1787,1787,1788,20171224-0:0:0:229,Step_SPUtils,30002312, getDiffTotalSteps= 1513958400215##0,E17,getDiffTotalSteps= <*>##<*>
1788,1788,1789,20171224-0:0:0:229,Step_SPUtils,30002312,setBasicStandardSteps basicStandardStep=3786 restartSteps=0,E55,setBasicStandardSteps basicStandardStep=<*> restartSteps=<*>
1789,1789,1790,20171224-0:0:0:232,Step_SPUtils,30002312,setDiffTotalSteps=0,E56,setDiffTotalSteps=<*>
1790,1790,1791,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1791,1791,1792,20171224-0:0:0:233,Step_SPUtils,30002312, getTodayBasicStandardSteps= 1514044800223##3786##0,E20,getTodayBasicStandardSteps= <*><*><*>
1792,1792,1793,20171224-0:0:0:233,Step_SPUtils,30002312, getDiffTotalSteps= 1514044800231##0,E17,getDiffTotalSteps= <*>##<*>
1793,1793,1794,20171224-0:0:0:234,Step_StandStepDataManager,30002312,tryToReloadTodayBasicSteps1514044800223|3786|0|0,E71,<*>|<*>|<*>|<*>
1794,1794,1795,20171224-0:0:0:234,Step_StandStepDataManager,30002312,reload : 3786 restar 0,E46,reload : <*> <*> <*>
1795,1795,1796,20171224-0:0:0:234,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33306763,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1796,1796,1797,20171224-0:0:0:234,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444553,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1797,1797,1798,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
1798,1798,1799,20171224-0:0:0:235,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
1799,1799,1800,20171224-0:0:0:236,Step_StandReportReceiver,30002312,REPORT : 0 0 0 0,E47,REPORT : <*> <*> <*> <*>
1800,1800,1801,20171224-0:0:0:237,Step_HGNH,30002312,next day:steps0mLastReport7214,E38,next day:<*>
1801,1801,1802,20171224-0:0:0:237,Step_SPUtils,30002312,setGoalNotifiShownRecord 1514044800237 false,E57,setGoalNotifiShownRecord <*> <*>
1802,1802,1803,20171224-0:0:0:240,Step_HGNH,30002312,closeNotification...,E10,closeNotification...
1803,1803,1804,20171224-0:0:0:240,Step_NotificationUtil,30002312,deleteHealthNotification(),E11,deleteHealthNotification()
1804,1804,1805,20171224-0:0:0:323,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1805,1805,1806,20171224-0:0:0:329,Step_LSC,30002312,onExtend:1514044801000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1806,1806,1807,20171224-0:0:0:624,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444553,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1807,1807,1808,20171224-0:0:0:624,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33444943,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1808,1808,1809,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
1809,1809,1810,20171224-0:0:0:628,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
1810,1810,1811,20171224-0:0:5:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1811,1811,1812,20171224-0:0:5:152,Step_LSC,30002312,onExtend:1514044805000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1812,1812,1813,20171224-0:0:5:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33444943,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1813,1813,1814,20171224-0:0:5:438,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33449757,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1814,1814,1815,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
1815,1815,1816,20171224-0:0:5:444,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
1816,1816,1817,20171224-0:0:6:144,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1817,1817,1818,20171224-0:0:6:149,Step_LSC,30002312,onExtend:1514044806000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1818,1818,1819,20171224-0:0:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33449757,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1819,1819,1820,20171224-0:0:6:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044740000##0##549659##8661##16256##33450764,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1820,1820,1821,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
1821,1821,1822,20171224-0:0:6:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
1822,1822,1823,20171224-0:1:0:154,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1823,1823,1824,20171224-0:2:0:169,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1824,1824,1825,20171224-0:3:0:124,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1825,1825,1826,20171224-0:4:0:136,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1826,1826,1827,20171224-0:5:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1827,1827,1828,20171224-0:5:22:473,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1828,1828,1829,20171224-0:5:22:478,Step_LSC,30002312,onExtend:1514045123000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1829,1829,1830,20171224-0:5:22:774,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044740000##0##549659##8661##16256##33450764,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1830,1830,1831,20171224-0:5:22:774,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045040000##0##549659##8661##16256##33767093,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1831,1831,1832,20171224-0:5:22:779,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
1832,1832,1833,20171224-0:5:22:779,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
1833,1833,1834,20171224-0:6:0:153,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1834,1834,1835,20171224-0:6:16:562,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1835,1835,1836,20171224-0:6:16:574,Step_LSC,30002312,onExtend:1514045177000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1836,1836,1837,20171224-0:6:16:863,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045040000##0##549659##8661##16256##33767093,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1837,1837,1838,20171224-0:6:16:864,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045100000##0##549659##8661##16256##33821183,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1838,1838,1839,20171224-0:6:16:871,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
1839,1839,1840,20171224-0:6:16:871,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
1840,1840,1841,20171224-0:7:0:125,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:<*>
1841,1841,1842,20171224-0:7:2:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1842,1842,1843,20171224-0:7:2:150,Step_LSC,30002312,onExtend:1514045222000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1843,1843,1844,20171224-0:7:2:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045100000##0##549659##8661##16256##33821183,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1844,1844,1845,20171224-0:7:2:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33866758,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1845,1845,1846,20171224-0:7:2:445,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
1846,1846,1847,20171224-0:7:2:445,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
1847,1847,1848,20171224-0:7:4:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1848,1848,1849,20171224-0:7:4:153,Step_LSC,30002312,onExtend:1514045224000 0 0 0,E39,onExtend:<*> <*> <*> <*>
1849,1849,1850,20171224-0:7:4:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33866758,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1850,1850,1851,20171224-0:7:4:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33868758,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1851,1851,1852,20171224-0:7:4:447,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
1852,1852,1853,20171224-0:7:4:447,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
1853,1853,1854,20171224-0:7:20:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1854,1854,1855,20171224-0:7:20:149,Step_LSC,30002312,onExtend:1514045240000 0 0 5,E39,onExtend:<*> <*> <*> <*>
1855,1855,1856,20171224-0:7:20:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514045160000##0##549659##8661##16256##33868758,E22,getTodayTotalDetailSteps = <*>#<*><*><*><*>#<*>
1856,1856,1857,20171224-0:7:20:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514045160000##0##549659##8661##16256##33884757,E58,setTodayTotalDetailSteps=<*>#<*><*><*><*>#<*>
1857,1857,1858,20171224-0:7:20:444,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=0,E4,calculateCaloriesWithCache totalCalories=<*>
1858,1858,1859,20171224-0:7:20:444,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=0,E3,calculateAltitudeWithCache totalAltitude=<*>
1859,1859,1860,20171224-0:7:21:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged <*>
1860,1860,1861,20171224-0:7:21:149,Step_LSC,30002312,onExtend:1514045241000 0 0 0,E39,onExtend:<*> <*> <*> <*>
