,Unnamed: 0,LineId,Time,Program,Content,EventId,EventTemplate
1688,1688,1689,07.26 21:33:52,chrome.exe *64,"www.googletagservices.com:443 close, 983 bytes sent, 4752 bytes (4.64 KB) received, lifetime 04:00",E8,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1689,1689,1690,07.26 21:34:51,Dropbox.exe,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> <*> through proxy <*> <*>
1690,1690,1691,07.26 21:35:27,chrome.exe *64,f-log-extension.grammarly.io:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> <*> through proxy <*> <*>
1691,1691,1692,07.26 21:35:52,Dropbox.exe,"d.dropbox.com:443 close, 1021 bytes sent, 4906 bytes (4.79 KB) received, lifetime 01:01",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1692,1692,1693,07.26 21:35:59,WeChat.exe,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:35",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1693,1693,1694,07.26 21:36:05,chrome.exe *64,"static.doubleclick.net:443 close, 2553 bytes (2.49 KB) sent, 641 bytes received, lifetime 06:39",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1694,1694,1695,07.26 21:36:28,chrome.exe *64,"yt3.ggpht.com:443 close, 7886 bytes (7.70 KB) sent, 69275 bytes (67.6 KB) received, lifetime 07:05",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1695,1695,1696,07.26 21:37:26,chrome.exe *64,r3---sn-i3belnez.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> HTTPS
1696,1696,1697,07.26 21:37:35,chrome.exe *64,"pagead2.googlesyndication.com:443 close, 8439 bytes (8.24 KB) sent, 41643 bytes (40.6 KB) received, lifetime 07:44",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1697,1697,1698,07.26 21:39:33,chrome.exe *64,securepubads.g.doubleclick.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1698,1698,1699,07.26 21:39:37,chrome.exe *64,tpc.googlesyndication.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1699,1699,1700,07.26 21:39:37,chrome.exe *64,i1.ytimg.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1700,1700,1701,07.26 21:41:27,chrome.exe *64,"plus.google.com:443 close, 2130 bytes (2.08 KB) sent, 1035 bytes (1.01 KB) received, lifetime 05:41",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1701,1701,1702,07.26 21:42:16,chrome.exe *64,r3---sn-i3b7kn7s.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1702,1702,1703,07.26 21:42:16,chrome.exe *64,r3---sn-i3b7kn7s.googlevideo.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1703,1703,1704,07.26 21:45:14,chrome.exe *64,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1704,1704,1705,07.26 21:45:51,chrome.exe *64,static.zhihu.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1705,1705,1706,07.26 21:45:53,chrome.exe *64,0-edge-chat.facebook.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1706,1706,1707,07.26 21:46:09,chrome.exe *64,"fonts.gstatic.com:443 close, 733 bytes sent, 229 bytes received, lifetime 00:17",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1707,1707,1708,07.26 21:46:09,chrome.exe *64,"www.zhihu.com:443 close, 327 bytes sent, 3699 bytes (3.61 KB) received, lifetime 00:18",E8,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1708,1708,1709,07.26 21:46:09,chrome.exe *64,"zhihu-web-analytics.zhihu.com:443 close, 343 bytes sent, 3122 bytes (3.04 KB) received, lifetime 00:17",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
1709,1709,1710,07.26 21:46:57,chrome.exe *64,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> <*> through proxy <*> <*>
1710,1710,1711,07.26 21:47:00,chrome.exe *64,"www.google.com:443 close, 13303 bytes (12.9 KB) sent, 2325 bytes (2.27 KB) received, lifetime 04:53",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1711,1711,1712,07.26 21:47:02,chrome.exe *64,"scontent-hkg3-2.xx.fbcdn.net:443 close, 3732 bytes (3.64 KB) sent, 804155 bytes (785 KB) received, lifetime 01:10",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1712,1712,1713,07.26 21:47:23,chrome.exe *64,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1713,1713,1714,07.26 21:47:24,chrome.exe *64,avatars0.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1714,1714,1715,07.26 21:47:25,chrome.exe *64,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1715,1715,1716,07.26 21:47:29,chrome.exe *64,"pagead2.googlesyndication.com:443 close, 16398 bytes (16.0 KB) sent, 93642 bytes (91.4 KB) received, lifetime 07:56",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1716,1716,1717,07.26 21:48:19,chrome.exe *64,"video-hkg3-2.xx.fbcdn.net:443 close, 58373 bytes (57.0 KB) sent, 8896991 bytes (8.48 MB) received, lifetime 02:25",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> MB) received, lifetime <*>"
1717,1717,1718,07.26 21:49:53,chrome.exe *64,"ssl.google-analytics.com:443 close, 974 bytes sent, 4680 bytes (4.57 KB) received, lifetime 04:02",E8,"<*> close, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1718,1718,1719,07.26 21:50:06,Dropbox.exe,"client-cf.dropbox.com:443 close, 9985 bytes (9.75 KB) sent, 9719 bytes (9.49 KB) received, lifetime 01:27",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1719,1719,1720,07.26 21:50:07,Dropbox.exe,"client-cf.dropbox.com:443 close, 22083 bytes (21.5 KB) sent, 71944 bytes (70.2 KB) received, lifetime 01:28",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1720,1720,1721,07.26 21:51:36,chrome.exe *64,github.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1721,1721,1722,07.26 21:52:45,chrome.exe *64,avatars0.githubusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1722,1722,1723,07.26 21:52:46,chrome.exe *64,collector.githubapp.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*>: <*> <*>
1723,1723,1724,07.26 21:53:01,chrome.exe *64,"api.github.com:443 close, 328 bytes sent, 3642 bytes (3.55 KB) received, lifetime 00:15",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1724,1724,1725,07.26 21:53:24,chrome.exe *64,"avatars0.githubusercontent.com:443 close, 335 bytes sent, 4369 bytes (4.26 KB) received, lifetime 00:39",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1725,1725,1726,07.26 21:53:24,chrome.exe *64,"avatars0.githubusercontent.com:443 close, 568 bytes sent, 160 bytes received, lifetime 00:39",E8,"<*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
1726,1726,1727,07.26 21:55:16,WeChat.exe,"203.205.151.204:80 close, 357 bytes sent, 484 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec>"
1727,1727,1728,07.26 22:01:22,Dropbox.exe,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> <*> through proxy <*> <*>
1728,1728,1729,07.26 22:01:31,msfeedssync.exe *64,go.microsoft.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1729,1729,1730,07.26 22:01:31,msfeedssync.exe *64,rssgov.windows.microsoft.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1730,1730,1731,07.26 22:01:32,msfeedssync.exe *64,"go.microsoft.com:80 close, 717 bytes sent, 357 bytes received, lifetime 00:01",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1731,1731,1732,07.26 22:02:23,Dropbox.exe,"d.dropbox.com:443 close, 6579 bytes (6.42 KB) sent, 5944 bytes (5.80 KB) received, lifetime 01:01",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1732,1732,1733,07.26 22:02:49,chrome.exe *64,www.google.com.hk:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1733,1733,1734,07.26 22:02:53,chrome.exe *64,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1734,1734,1735,07.26 22:02:54,chrome.exe *64,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1735,1735,1736,07.26 22:02:56,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1736,1736,1737,07.26 22:03:11,chrome.exe *64,"15.client-channel.google.com:443 close, 474 bytes sent, 4464 bytes (4.35 KB) received, lifetime 00:11",E8,"<*> <*>, <*> bytes sent, <*> bytes (<*> KB) received, lifetime <*>"
1737,1737,1738,07.26 22:05:04,QQProtectUpd.exe,"qd-update.qq.com:8080 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,<*> <*> : <*>
1738,1738,1739,07.26 22:05:05,SogouCloud.exe,security.ie.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1739,1739,1740,07.26 22:05:59,chrome.exe *64,"play.google.com:443 close, 40925 bytes (39.9 KB) sent, 33398 bytes (32.6 KB) received, lifetime 30:55",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1740,1740,1741,07.26 22:05:59,chrome.exe *64,"people-pa.clients6.google.com:443 close, 1836 bytes (1.79 KB) sent, 4868 bytes (4.75 KB) received, lifetime 03:00",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1741,1741,1742,07.26 22:05:59,chrome.exe *64,"www.google.com.hk:443 close, 4710 bytes (4.59 KB) sent, 71939 bytes (70.2 KB) received, lifetime 03:10",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1742,1742,1743,07.26 22:06:02,SGTool.exe,"info.pinyin.sogou.com:80 close, 1041 bytes (1.01 KB) sent, 607 bytes received, lifetime 00:04",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1743,1743,1744,07.26 22:06:02,SGTool.exe,config.pinyin.sogou.com:80 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy closed the connection unexpectedly.,E6,<*> <*> : <*>
1744,1744,1745,07.27 03:00:17,Dropbox.exe,client.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - Could not resolve proxy.cse.cuhk.edu.hk error 11001,E3,<*> <*> : <*>
1745,1745,1746,07.27 03:00:18,Dropbox.exe,client-cf.dropbox.com:443 error : A connection request was canceled before the completion.,E7,<*> <*> : <*>
1746,1746,1747,07.27 03:00:19,Dropbox.exe,bolt.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1747,1747,1748,07.27 03:00:20,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1748,1748,1749,07.27 03:00:21,chrome.exe *64,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1749,1749,1750,07.27 03:00:21,chrome.exe *64,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1750,1750,1751,07.27 03:00:21,chrome.exe *64,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1751,1751,1752,07.27 03:00:21,chrome.exe *64,hangouts.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1752,1752,1753,07.27 03:00:21,chrome.exe *64,clientservices.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1753,1753,1754,07.27 03:00:21,chrome.exe *64,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1754,1754,1755,07.27 03:00:21,chrome.exe *64,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1755,1755,1756,07.27 03:00:21,chrome.exe *64,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1756,1756,1757,07.27 03:00:27,Dropbox.exe,"bolt.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
1757,1757,1758,07.27 03:00:29,chrome.exe *64,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1758,1758,1759,07.27 03:00:34,SogouCloud.exe,"get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec}"
1759,1759,1760,07.27 03:01:09,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1760,1760,1761,07.27 03:01:10,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1761,1761,1762,07.27 03:01:10,SogouCloud.exe,"get.sogou.com:80 close, 671 bytes sent, 328 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec}"
1762,1762,1763,07.27 03:01:20,Dropbox.exe,"client-lb.dropbox.com:443 close, 1531 bytes (1.49 KB) sent, 16765 bytes (16.3 KB) received, lifetime 01:01",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1763,1763,1764,07.27 03:05:27,YodaoDict.exe,"dict.youdao.com:80 close, 941 bytes sent, 163 bytes received, lifetime 05:00",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1764,1764,1765,07.27 03:05:29,chrome.exe *64,"clients2.google.com:443 close, 733 bytes sent, 292 bytes received, lifetime 04:00",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1765,1765,1766,07.27 03:12:24,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1766,1766,1767,07.27 03:15:43,chrome.exe *64,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1767,1767,1768,07.27 03:25:29,chrome.exe *64,clients2.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1768,1768,1769,07.27 03:35:18,chrome.exe *64,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1769,1769,1770,07.27 03:36:32,chrome.exe *64,mail.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1770,1770,1771,07.27 03:47:56,Dropbox.exe,"client-cf.dropbox.com:443 close, 5129 bytes (5.00 KB) sent, 17049 bytes (16.6 KB) received, lifetime 01:01",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1771,1771,1772,07.27 04:00:12,SogouCloud.exe,"security.ie.sogou.com:80 close, 735 bytes sent, 184 bytes received, lifetime 00:01",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1772,1772,1773,07.27 04:00:18,Dropbox.exe,"client-cf.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
1773,1773,1774,07.27 04:00:27,Dropbox.exe,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> <*> through proxy <*> <*>
1774,1774,1775,07.27 04:01:40,SGTool.exe,"config.pinyin.sogou.com:80 close, 545 bytes sent, 278 bytes received, lifetime 01:05",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
1775,1775,1776,07.27 04:05:01,QQProtectUpd.exe,qdun-data.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1776,1776,1777,07.27 04:09:24,chrome.exe *64,"play.google.com:443 close, 8399 bytes (8.20 KB) sent, 9521 bytes (9.29 KB) received, lifetime 09:01",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1777,1777,1778,07.27 04:12:38,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1778,1778,1779,07.27 04:17:03,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,<*> <*> : <*> - <*>
1779,1779,1780,07.27 04:19:13,chrome.exe *64,"www.evernote.com:443 close, 2214 bytes (2.16 KB) sent, 5451 bytes (5.32 KB) received, lifetime 04:00",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1780,1780,1781,07.27 04:19:15,Dropbox.exe,"d.dropbox.com:443 close, 1821 bytes (1.77 KB) sent, 4970 bytes (4.85 KB) received, lifetime 01:01",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1781,1781,1782,07.27 04:19:49,chrome.exe *64,"play.google.com:443 close, 6339 bytes (6.19 KB) sent, 3969 bytes (3.87 KB) received, lifetime 04:22",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1782,1782,1783,07.27 04:19:50,chrome.exe *64,"www.googleadservices.com:443 close, 1188 bytes (1.16 KB) sent, 5007 bytes (4.88 KB) received, lifetime 04:00",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1783,1783,1784,07.27 04:38:15,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,<*> <*> : <*> - <*>
1784,1784,1785,07.27 04:44:20,chrome.exe *64,"clients4.google.com:443 close, 1738 bytes (1.69 KB) sent, 487 bytes received, lifetime 04:00",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1785,1785,1786,07.27 04:51:30,chrome.exe *64,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1786,1786,1787,07.27 04:53:56,chrome.exe *64,"clients6.google.com:443 close, 2867 bytes (2.79 KB) sent, 1014 bytes received, lifetime 05:12",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes received, lifetime <*>"
1787,1787,1788,07.27 05:00:13,SogouCloud.exe,"security.ie.sogou.com:80 close, 691 bytes sent, 184 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*> sec>"
1788,1788,1789,07.27 05:00:22,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> <*>, <*> bytes sent, <*> bytes received, lifetime <*>"
1789,1789,1790,07.27 05:00:49,SGTool.exe,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1790,1790,1791,07.27 05:00:50,SGTool.exe,tc.dl.pinyin.sogoucdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
1791,1791,1792,07.27 05:00:52,SGTool.exe,tc.dl.pinyin.sogoucdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1792,1792,1793,07.27 05:00:53,SGTool.exe,tc.dl.pinyin.sogoucdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>: <*> open through proxy <*> <*>
1793,1793,1794,07.27 05:00:53,SGTool.exe,"tc.dl.pinyin.sogoucdn.com:80 close, 158 bytes sent, 33899 bytes (33.1 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*> sec>"
1794,1794,1795,07.27 05:00:55,SGTool.exe,"tc.dl.pinyin.sogoucdn.com:80 close, 158 bytes sent, 46624 bytes (45.5 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*> sec>"
1795,1795,1796,07.27 05:01:12,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*> open through proxy <*> <*>
1796,1796,1797,07.27 05:02:32,chrome.exe *64,"qa.sockets.stackexchange.com:443 close, 4755 bytes (4.64 KB) sent, 4917 bytes (4.80 KB) received, lifetime 02:02:11",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1797,1797,1798,07.27 05:04:15,chrome.exe *64,"www.evernote.com:443 close, 2485 bytes (2.42 KB) sent, 2359 bytes (2.30 KB) received, lifetime 04:01",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1798,1798,1799,07.27 05:04:38,chrome.exe *64,"13.client-channel.google.com:443 close, 14267 bytes (13.9 KB) sent, 36698 bytes (35.8 KB) received, lifetime 48:06",E8,"<*> close, <*> bytes (<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>"
1799,1799,1800,07.27 05:05:50,chrome.exe *64,qa.sockets.stackexchange.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> : <*>
1800,1800,1801,07.27 05:05:51,chrome.exe *64,13.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>.client-channel.google.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - connection attempt failed with error <*>
1801,1801,1802,07.27 05:05:52,chrome.exe *64,13.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>.client-channel.google.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - connection attempt failed with error <*>
1802,1802,1803,07.27 05:05:52,chrome.exe *64,13.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>.client-channel.google.com:<*> error : Could not connect to proxy proxy.cse.cuhk.edu.hk:<*> - connection attempt failed with error <*>
1803,1803,1804,07.27 05:05:53,chrome.exe *64,www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> : <*>
1804,1804,1805,07.27 05:05:53,Dropbox.exe,client-cf.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> : <*>
1805,1805,1806,07.27 05:05:54,chrome.exe *64,qa.sockets.stackexchange.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> : <*>
1806,1806,1807,07.27 05:05:54,chrome.exe *64,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> <*> : <*>
1807,1807,1808,07.27 05:05:56,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> : <*>
1808,1808,1809,07.27 05:06:01,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> : <*>
1809,1809,1810,07.27 05:06:08,chrome.exe *64,www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> : <*>
1810,1810,1811,07.27 05:06:09,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> : <*>
1811,1811,1812,07.27 05:06:13,chrome.exe *64,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> <*> : <*>
1812,1812,1813,07.27 05:06:15,chrome.exe *64,www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> : <*>
1813,1813,1814,07.27 05:06:22,chrome.exe *64,mtalk.google.com:5228 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> : <*>
1814,1814,1815,07.27 05:06:32,chrome.exe *64,www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> : <*>
1815,1815,1816,07.27 05:06:40,Dropbox.exe,client-lb.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*> <*> : <*>
