,LineId,Time,Level,Content,EventId,EventTemplate
1547,1548,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1548,1549,Mon Dec 05 11:06:52 2005,error,mod_jk child init 1 -2,E6,mod_jk child init {child_id} {error_code}
1549,1550,Mon Dec 05 11:06:52 2005,error,jk2_init() Can't find child 5622 in scoreboard,E5,jk2_init() Can't find child {child_id} in scoreboard
1550,1551,Mon Dec 05 11:06:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1551,1552,Mon Dec 05 11:06:52 2005,error,mod_jk child init 1 -2,E6,mod_jk child init {child_id} {error_code}
1552,1553,Mon Dec 05 12:35:57 2005,notice,jk2_init() Found child 5785 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1553,1554,Mon Dec 05 12:35:57 2005,notice,jk2_init() Found child 5786 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1554,1555,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5790 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1555,1556,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5788 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1556,1557,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5789 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1557,1558,Mon Dec 05 12:36:36 2005,notice,jk2_init() Found child 5787 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1558,1559,Mon Dec 05 12:36:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1559,1560,Mon Dec 05 12:36:39 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state {state}
1560,1561,Mon Dec 05 12:36:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1561,1562,Mon Dec 05 12:36:39 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1562,1563,Mon Dec 05 12:36:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1563,1564,Mon Dec 05 12:36:39 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state {state}
1564,1565,Mon Dec 05 12:36:39 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1565,1566,Mon Dec 05 12:36:39 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1566,1567,Mon Dec 05 12:40:37 2005,notice,jk2_init() Found child 5798 in scoreboard slot 8,E1,jk2_init() Found child {child_id} in scoreboard slot {slot_number}
1567,1568,Mon Dec 05 12:40:38 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1568,1569,Mon Dec 05 12:40:38 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1569,1570,Mon Dec 05 12:50:42 2005,notice,jk2_init() Found child 5811 in scoreboard slot 6,E1,jk2_init() Found child {child_id} in scoreboard slot {slot_number}
1570,1571,Mon Dec 05 12:50:42 2005,notice,jk2_init() Found child 5810 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1571,1572,Mon Dec 05 12:50:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1572,1573,Mon Dec 05 12:50:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1573,1574,Mon Dec 05 12:50:43 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1574,1575,Mon Dec 05 12:50:43 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1575,1576,Mon Dec 05 12:55:48 2005,notice,jk2_init() Found child 5817 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1576,1577,Mon Dec 05 12:55:48 2005,notice,jk2_init() Found child 5816 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1577,1578,Mon Dec 05 12:55:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1578,1579,Mon Dec 05 12:55:49 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1579,1580,Mon Dec 05 12:55:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1580,1581,Mon Dec 05 12:55:49 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1581,1582,Mon Dec 05 13:00:33 2005,notice,jk2_init() Found child 5825 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1582,1583,Mon Dec 05 13:00:33 2005,notice,jk2_init() Found child 5826 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1583,1584,Mon Dec 05 13:00:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1584,1585,Mon Dec 05 13:00:34 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1585,1586,Mon Dec 05 13:00:34 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1586,1587,Mon Dec 05 13:00:34 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1587,1588,Mon Dec 05 13:05:24 2005,notice,jk2_init() Found child 5845 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1588,1589,Mon Dec 05 13:05:24 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1589,1590,Mon Dec 05 13:05:24 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1590,1591,Mon Dec 05 13:10:55 2005,notice,jk2_init() Found child 5856 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1591,1592,Mon Dec 05 13:10:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1592,1593,Mon Dec 05 13:10:59 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1593,1594,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5877 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1594,1595,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5876 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1595,1596,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5878 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1596,1597,Mon Dec 05 13:16:27 2005,notice,jk2_init() Found child 5875 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1597,1598,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1598,1599,Mon Dec 05 13:16:29 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1599,1600,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1600,1601,Mon Dec 05 13:16:29 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1601,1602,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {file_path}
1602,1603,Mon Dec 05 13:16:29 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1603,1604,Mon Dec 05 13:16:29 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {file_path}
1604,1605,Mon Dec 05 13:16:29 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1605,1606,Mon Dec 05 13:21:35 2005,notice,jk2_init() Found child 5893 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1606,1607,Mon Dec 05 13:21:34 2005,notice,jk2_init() Found child 5892 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1607,1608,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5901 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1608,1609,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5899 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1609,1610,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5900 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1610,1611,Mon Dec 05 13:22:45 2005,notice,jk2_init() Found child 5898 in scoreboard slot 6,E1,jk2_init() Found child {child_id} in scoreboard slot {slot_number}
1611,1612,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1612,1613,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state {state}
1613,1614,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1614,1615,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state {state}
1615,1616,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1616,1617,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1617,1618,Mon Dec 05 13:22:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1618,1619,Mon Dec 05 13:22:48 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1619,1620,Mon Dec 05 13:26:03 2005,notice,jk2_init() Found child 5912 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1620,1621,Mon Dec 05 13:26:37 2005,notice,jk2_init() Found child 5914 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1621,1622,Mon Dec 05 13:26:37 2005,notice,jk2_init() Found child 5915 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1622,1623,Mon Dec 05 13:27:15 2005,notice,jk2_init() Found child 5917 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1623,1624,Mon Dec 05 13:27:14 2005,notice,jk2_init() Found child 5916 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1624,1625,Mon Dec 05 13:27:15 2005,notice,jk2_init() Found child 5919 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1625,1626,Mon Dec 05 13:27:15 2005,notice,jk2_init() Found child 5918 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1626,1627,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5925 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1627,1628,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5923 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1628,1629,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5924 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1629,1630,Mon Dec 05 13:28:14 2005,notice,jk2_init() Found child 5922 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1630,1631,Mon Dec 05 13:28:17 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1631,1632,Mon Dec 05 13:28:17 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state {state}
1632,1633,Mon Dec 05 13:28:17 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1633,1634,Mon Dec 05 13:28:17 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state {state}
1634,1635,Mon Dec 05 13:28:17 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1635,1636,Mon Dec 05 13:28:17 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state {state}
1636,1637,Mon Dec 05 13:28:17 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1637,1638,Mon Dec 05 13:28:17 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state {state}
1638,1639,Mon Dec 05 13:31:19 2005,notice,jk2_init() Found child 5935 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1639,1640,Mon Dec 05 13:31:19 2005,notice,jk2_init() Found child 5936 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1640,1641,Mon Dec 05 13:31:53 2005,notice,jk2_init() Found child 5938 in scoreboard slot 8,E1,jk2_init() Found child {child_id} in scoreboard slot {slot_number}
1641,1642,Mon Dec 05 13:31:53 2005,notice,jk2_init() Found child 5937 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1642,1643,Mon Dec 05 13:32:01 2005,notice,jk2_init() Found child 5940 in scoreboard slot 6,E1,jk2_init() Found child {child_id} in scoreboard slot {slot_number}
1643,1644,Mon Dec 05 13:32:01 2005,notice,jk2_init() Found child 5939 in scoreboard slot 9,E1,jk2_init() Found child {child_id} in scoreboard slot {slot_number}
1644,1645,Mon Dec 05 13:32:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1645,1646,Mon Dec 05 13:32:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1646,1647,Mon Dec 05 13:32:04 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1647,1648,Mon Dec 05 13:32:04 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1648,1649,Mon Dec 05 13:32:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {file_path}
1649,1650,Mon Dec 05 13:32:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1650,1651,Mon Dec 05 13:32:10 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state {state}
1651,1652,Mon Dec 05 13:32:10 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state {state}
1652,1653,Mon Dec 05 13:32:28 2005,notice,jk2_init() Found child 5942 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1653,1654,Mon Dec 05 13:32:28 2005,notice,jk2_init() Found child 5941 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1654,1655,Mon Dec 05 13:32:30 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1655,1656,Mon Dec 05 13:32:30 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1656,1657,Mon Dec 05 13:32:30 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1657,1658,Mon Dec 05 13:32:30 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1658,1659,Mon Dec 05 13:36:27 2005,notice,jk2_init() Found child 5954 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1659,1660,Mon Dec 05 13:36:27 2005,notice,jk2_init() Found child 5953 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1660,1661,Mon Dec 05 13:36:58 2005,notice,jk2_init() Found child 5956 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1661,1662,Mon Dec 05 13:36:58 2005,notice,jk2_init() Found child 5957 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1662,1663,Mon Dec 05 13:36:58 2005,notice,jk2_init() Found child 5955 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1663,1664,Mon Dec 05 13:37:47 2005,notice,jk2_init() Found child 5961 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1664,1665,Mon Dec 05 13:37:47 2005,notice,jk2_init() Found child 5960 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1665,1666,Mon Dec 05 13:38:52 2005,notice,jk2_init() Found child 5968 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1666,1667,Mon Dec 05 13:38:53 2005,notice,jk2_init() Found child 5965 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1667,1668,Mon Dec 05 13:38:52 2005,notice,jk2_init() Found child 5967 in scoreboard slot 8,E1,jk2_init() Found child {child_id} in scoreboard slot {slot_number}
1668,1669,Mon Dec 05 13:38:53 2005,notice,jk2_init() Found child 5969 in scoreboard slot 10,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1669,1670,Mon Dec 05 13:38:52 2005,notice,jk2_init() Found child 5966 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1670,1671,Mon Dec 05 13:39:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1671,1672,Mon Dec 05 13:39:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1672,1673,Mon Dec 05 13:39:14 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1673,1674,Mon Dec 05 13:39:13 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state {state}
1674,1675,Mon Dec 05 13:39:36 2005,notice,jk2_init() Found child 5970 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1675,1676,Mon Dec 05 13:39:36 2005,notice,jk2_init() Found child 5971 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1676,1677,Mon Dec 05 13:39:41 2005,notice,jk2_init() Found child 5972 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1677,1678,Mon Dec 05 13:39:41 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1678,1679,Mon Dec 05 13:39:41 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1679,1680,Mon Dec 05 13:39:41 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1680,1681,Mon Dec 05 13:39:41 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state {state}
1681,1682,Mon Dec 05 13:39:41 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state {state}
1682,1683,Mon Dec 05 13:39:41 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state {state}
1683,1684,Mon Dec 05 13:41:11 2005,notice,jk2_init() Found child 5981 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1684,1685,Mon Dec 05 13:41:12 2005,notice,jk2_init() Found child 5982 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1685,1686,Mon Dec 05 13:41:58 2005,notice,jk2_init() Found child 5984 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1686,1687,Mon Dec 05 13:41:58 2005,notice,jk2_init() Found child 5985 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1687,1688,Mon Dec 05 13:43:27 2005,notice,jk2_init() Found child 5992 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1688,1689,Mon Dec 05 13:43:27 2005,notice,jk2_init() Found child 5993 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1689,1690,Mon Dec 05 13:43:27 2005,notice,jk2_init() Found child 5990 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1690,1691,Mon Dec 05 13:43:27 2005,notice,jk2_init() Found child 5991 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1691,1692,Mon Dec 05 13:43:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1692,1693,Mon Dec 05 13:43:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1693,1694,Mon Dec 05 13:43:43 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1694,1695,Mon Dec 05 13:43:46 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1695,1696,Mon Dec 05 13:43:46 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state {state}
1696,1697,Mon Dec 05 13:43:46 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state {state}
1697,1698,Mon Dec 05 13:44:18 2005,notice,jk2_init() Found child 5995 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1698,1699,Mon Dec 05 13:44:18 2005,notice,jk2_init() Found child 5996 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1699,1700,Mon Dec 05 13:44:32 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1700,1701,Mon Dec 05 13:44:35 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1701,1702,Mon Dec 05 13:44:38 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1702,1703,Mon Dec 05 13:44:38 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1703,1704,Mon Dec 05 13:44:53 2005,notice,jk2_init() Found child 5997 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1704,1705,Mon Dec 05 13:45:01 2005,notice,jk2_init() Found child 5998 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1705,1706,Mon Dec 05 13:45:01 2005,notice,jk2_init() Found child 5999 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1706,1707,Mon Dec 05 13:45:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1707,1708,Mon Dec 05 13:45:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1708,1709,Mon Dec 05 13:45:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1709,1710,Mon Dec 05 13:45:08 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1710,1711,Mon Dec 05 13:45:08 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state {state}
1711,1712,Mon Dec 05 13:45:08 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1712,1713,Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6007 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1713,1714,Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6006 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1714,1715,Mon Dec 05 13:46:20 2005,notice,jk2_init() Found child 6005 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1715,1716,Mon Dec 05 13:46:50 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1716,1717,Mon Dec 05 13:47:06 2005,notice,jk2_init() Found child 6008 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1717,1718,Mon Dec 05 13:47:06 2005,notice,jk2_init() Found child 6009 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1718,1719,Mon Dec 05 13:47:09 2005,notice,jk2_init() Found child 6011 in scoreboard slot 7,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1719,1720,Mon Dec 05 13:47:09 2005,notice,jk2_init() Found child 6010 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1720,1721,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1721,1722,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1722,1723,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1723,1724,Mon Dec 05 13:47:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok {path}
1724,1725,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state {state}
1725,1726,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state {state}
1726,1727,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state {state}
1727,1728,Mon Dec 05 13:47:11 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state {state}
1728,1729,Mon Dec 05 13:51:17 2005,notice,jk2_init() Found child 6028 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1729,1730,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6036 in scoreboard slot 9,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1730,1731,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6033 in scoreboard slot 6,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
1731,1732,Mon Dec 05 13:52:19 2005,notice,jk2_init() Found child 6035 in scoreboard slot 8,E1,jk2_init() Found child {child_pid} in scoreboard slot {slot_number}
