,LineId,Time,Component,Pid,Content,EventId,EventTemplate
1619,1620,20171223-23:53:0:133,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1620,1621,20171223-23:53:0:141,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1621,1622,20171223-23:53:0:147,Step_LSC,30002312,onExtend:1514044380000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1622,1623,20171223-23:53:0:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044260000##7214##549659##8661##16256##33021763,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1623,1624,20171223-23:53:0:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33024761,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1624,1625,20171223-23:53:0:450,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1625,1626,20171223-23:53:0:453,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1626,1627,20171223-23:53:15:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1627,1628,20171223-23:53:15:153,Step_LSC,30002312,onExtend:1514044395000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1628,1629,20171223-23:53:15:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33024761,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1629,1630,20171223-23:53:15:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33039758,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1630,1631,20171223-23:53:15:455,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1631,1632,20171223-23:53:15:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1632,1633,20171223-23:53:17:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1633,1634,20171223-23:53:17:156,Step_LSC,30002312,onExtend:1514044397000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1634,1635,20171223-23:53:17:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33039758,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1635,1636,20171223-23:53:17:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33041763,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1636,1637,20171223-23:53:17:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1637,1638,20171223-23:53:17:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1638,1639,20171223-23:53:25:139,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1639,1640,20171223-23:53:25:146,Step_LSC,30002312,onExtend:1514044405000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1640,1641,20171223-23:53:25:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33041763,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1641,1642,20171223-23:53:25:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33049759,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1642,1643,20171223-23:53:25:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1643,1644,20171223-23:53:25:456,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1644,1645,20171223-23:53:31:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1645,1646,20171223-23:53:31:151,Step_LSC,30002312,onExtend:1514044411000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1646,1647,20171223-23:53:31:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33049759,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1647,1648,20171223-23:53:31:441,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33055760,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1648,1649,20171223-23:53:31:452,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1649,1650,20171223-23:53:31:458,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1650,1651,20171223-23:53:40:143,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1651,1652,20171223-23:53:40:152,Step_LSC,30002312,onExtend:1514044420000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1652,1653,20171223-23:53:40:447,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33055760,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1653,1654,20171223-23:53:40:448,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33064766,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1654,1655,20171223-23:53:40:466,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1655,1656,20171223-23:53:40:475,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1656,1657,20171223-23:53:42:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1657,1658,20171223-23:53:42:149,Step_LSC,30002312,onExtend:1514044422000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1658,1659,20171223-23:53:42:440,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33064766,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1659,1660,20171223-23:53:42:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33066759,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1660,1661,20171223-23:53:42:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1661,1662,20171223-23:53:42:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1662,1663,20171223-23:53:51:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1663,1664,20171223-23:53:51:153,Step_LSC,30002312,onExtend:1514044431000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1664,1665,20171223-23:53:51:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33066759,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1665,1666,20171223-23:53:51:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33075759,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1666,1667,20171223-23:53:51:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1667,1668,20171223-23:53:51:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1668,1669,20171223-23:53:57:143,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1669,1670,20171223-23:53:57:153,Step_LSC,30002312,onExtend:1514044437000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1670,1671,20171223-23:53:57:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33075759,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1671,1672,20171223-23:53:57:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044320000##7214##549659##8661##16256##33081765,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1672,1673,20171223-23:53:57:459,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1673,1674,20171223-23:53:57:463,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1674,1675,20171223-23:54:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1675,1676,20171223-23:54:28:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1676,1677,20171223-23:54:28:160,Step_LSC,30002312,onExtend:1514044468000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1677,1678,20171223-23:54:28:452,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044320000##7214##549659##8661##16256##33081765,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1678,1679,20171223-23:54:28:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33112771,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1679,1680,20171223-23:54:28:462,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1680,1681,20171223-23:54:28:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1681,1682,20171223-23:54:29:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1682,1683,20171223-23:54:29:149,Step_LSC,30002312,onExtend:1514044469000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1683,1684,20171223-23:54:29:438,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33112771,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1684,1685,20171223-23:54:29:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33113758,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1685,1686,20171223-23:54:29:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1686,1687,20171223-23:54:29:459,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1687,1688,20171223-23:54:34:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1688,1689,20171223-23:54:34:147,Step_LSC,30002312,onExtend:1514044474000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1689,1690,20171223-23:54:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33113758,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1690,1691,20171223-23:54:34:439,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33118758,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1691,1692,20171223-23:54:34:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1692,1693,20171223-23:54:34:452,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1693,1694,20171223-23:54:35:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1694,1695,20171223-23:54:35:147,Step_LSC,30002312,onExtend:1514044475000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1695,1696,20171223-23:54:35:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33118758,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1696,1697,20171223-23:54:35:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33119761,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1697,1698,20171223-23:54:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1698,1699,20171223-23:54:35:465,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1699,1700,20171223-23:54:45:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1700,1701,20171223-23:54:45:151,Step_LSC,30002312,onExtend:1514044485000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1701,1702,20171223-23:54:45:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33119761,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1702,1703,20171223-23:54:45:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33129767,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1703,1704,20171223-23:54:45:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1704,1705,20171223-23:54:45:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1705,1706,20171223-23:54:47:146,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1706,1707,20171223-23:54:47:155,Step_LSC,30002312,onExtend:1514044487000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1707,1708,20171223-23:54:47:453,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33129767,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1708,1709,20171223-23:54:47:454,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33131773,E58,setTodayTotalDetailSteps={timestamp}##{var1}##{var2}##{var3}##{var4}##{var5}
1709,1710,20171223-23:54:47:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1710,1711,20171223-23:54:47:469,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1711,1712,20171223-23:54:54:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1712,1713,20171223-23:54:54:163,Step_LSC,30002312,onExtend:1514044494000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1713,1714,20171223-23:54:54:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33131773,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1714,1715,20171223-23:54:54:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33138759,E58,setTodayTotalDetailSteps={timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
1715,1716,20171223-23:54:54:448,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1716,1717,20171223-23:54:54:451,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1717,1718,20171223-23:54:56:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1718,1719,20171223-23:54:56:157,Step_LSC,30002312,onExtend:1514044496000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1719,1720,20171223-23:54:56:451,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33138759,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1720,1721,20171223-23:54:56:452,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044380000##7214##549659##8661##16256##33140770,E58,setTodayTotalDetailSteps={timestamp}##{var1}##{var2}##{var3}##{var4}##{var5}
1721,1722,20171223-23:54:56:468,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1722,1723,20171223-23:54:56:476,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1723,1724,20171223-23:55:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1724,1725,20171223-23:55:24:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1725,1726,20171223-23:55:24:150,Step_LSC,30002312,onExtend:1514044524000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1726,1727,20171223-23:55:24:442,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044380000##7214##549659##8661##16256##33140770,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1727,1728,20171223-23:55:24:443,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33168762,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1728,1729,20171223-23:55:24:467,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1729,1730,20171223-23:55:24:472,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1730,1731,20171223-23:55:25:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1731,1732,20171223-23:55:25:147,Step_LSC,30002312,onExtend:1514044525000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1732,1733,20171223-23:55:25:441,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33168762,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1733,1734,20171223-23:55:25:442,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044440000##7214##549659##8661##16256##33169760,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1734,1735,20171223-23:55:25:456,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1735,1736,20171223-23:55:25:460,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1736,1737,20171223-23:56:0:148,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1737,1738,20171223-23:56:12:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1738,1739,20171223-23:56:12:161,Step_LSC,30002312,onExtend:1514044572000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1739,1740,20171223-23:56:12:448,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044440000##7214##549659##8661##16256##33169760,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1740,1741,20171223-23:56:12:449,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33216767,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1741,1742,20171223-23:56:12:465,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1742,1743,20171223-23:56:12:474,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1743,1744,20171223-23:56:13:144,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1744,1745,20171223-23:56:13:150,Step_LSC,30002312,onExtend:1514044573000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1745,1746,20171223-23:56:13:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33216767,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1746,1747,20171223-23:56:13:445,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33217764,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1747,1748,20171223-23:56:13:454,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1748,1749,20171223-23:56:13:457,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1749,1750,20171223-23:56:28:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1750,1751,20171223-23:56:28:145,Step_LSC,30002312,onExtend:1514044588000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1751,1752,20171223-23:56:28:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33217764,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1752,1753,20171223-23:56:28:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33232763,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1753,1754,20171223-23:56:28:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1754,1755,20171223-23:56:28:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1755,1756,20171223-23:56:35:137,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1756,1757,20171223-23:56:35:152,Step_LSC,30002312,onExtend:1514044595000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1757,1758,20171223-23:56:35:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33232763,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1758,1759,20171223-23:56:35:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044500000##7214##549659##8661##16256##33239758,E58,setTodayTotalDetailSteps={timestamp}##{num1}##{num2}##{num3}##{num4}##{num5}
1759,1760,20171223-23:56:35:460,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1760,1761,20171223-23:56:35:467,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1761,1762,20171223-23:57:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1762,1763,20171223-23:57:34:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1763,1764,20171223-23:57:34:156,Step_LSC,30002312,onExtend:1514044654000 0 0 5,E39,onExtend:{timestamp} {value1} {value2} {value3}
1764,1765,20171223-23:57:34:439,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044500000##7214##549659##8661##16256##33239758,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1765,1766,20171223-23:57:34:440,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33298759,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1766,1767,20171223-23:57:34:457,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1767,1768,20171223-23:57:34:464,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1768,1769,20171223-23:57:42:138,Step_LSC,30002312,onStandStepChanged 3786,E42,onStandStepChanged {step}
1769,1770,20171223-23:57:42:147,Step_LSC,30002312,onExtend:1514044662000 0 0 0,E39,onExtend:{timestamp} {value1} {value2} {value3}
1770,1771,20171223-23:57:42:443,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514044560000##7214##549659##8661##16256##33298759,E22,getTodayTotalDetailSteps = {timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1771,1772,20171223-23:57:42:444,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514044560000##7214##549659##8661##16256##33306763,E58,setTodayTotalDetailSteps={timestamp}##{value1}##{value2}##{value3}##{value4}##{value5}
1772,1773,20171223-23:57:42:464,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=131208,E4,calculateCaloriesWithCache totalCalories={totalCalories}
1773,1774,20171223-23:57:42:470,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude={altitude}
1774,1775,20171223-23:58:0:117,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1775,1776,20171223-23:59:0:135,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1776,1777,20171224-0:0:0:215,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:{action}
1777,1778,20171224-0:0:0:216,Step_StandStepDataManager,30002312,theDayChanged 1514044800216,E68,theDayChanged {timestamp}
1778,1779,20171224-0:0:0:218,Step_StandStepDataManager,30002312,initEnviroument,E26,initEnvironment
1779,1780,20171224-0:0:0:218,Step_SPUtils,30002312,getStepCounterStatus,E18,getStepCounterStatus
1780,1781,20171224-0:0:0:218,Step_SPUtils,30002312, getStepCounterStatus= true,E19,getStepCounterStatus= {boolean}
1781,1782,20171224-0:0:0:218,Step_StandStepCounter,30002312,reStartStepCounter,E48,reStartStepCounter
